Absolute Time,Time Elapsed,Temperature,Vref,Average Output
14/05/2020 at 10:49:04,690.0,38.88697505158759,1.6862170087976533,528.8863
14/05/2020 at 10:49:06,693.0,38.83430023499695,1.6862170087976533,529.33057
14/05/2020 at 10:49:09,696.0,38.83430023499695,1.6862170087976533,529.7819
14/05/2020 at 10:49:12,699.0,38.9927037926529,1.6862170087976533,529.4932
14/05/2020 at 10:49:17,703.0,38.93977603552408,1.6862170087976533,536.6437
14/05/2020 at 10:49:20,706.0,38.93977603552408,1.6862170087976533,537.8863
14/05/2020 at 10:49:23,709.0,38.93977603552408,1.6862170087976533,538.2139
14/05/2020 at 10:49:25,712.0,38.88697505158759,1.6862170087976533,538.40753
14/05/2020 at 10:49:28,715.0,38.88697505158759,1.6862170087976533,538.5673
14/05/2020 at 10:49:31,718.0,38.88697505158759,1.6862170087976533,538.66174
14/05/2020 at 10:49:34,720.0,38.88697505158759,1.6862170087976533,538.567
14/05/2020 at 10:49:37,723.0,38.88697505158759,1.6862170087976533,538.49164
14/05/2020 at 10:49:39,726.0,38.88697505158759,1.6862170087976533,538.3096
14/05/2020 at 10:49:42,729.0,38.88697505158759,1.6862170087976533,538.2178
14/05/2020 at 10:49:45,732.0,38.88697505158759,1.6862170087976533,539.1766
14/05/2020 at 10:49:48,735.0,38.88697505158759,1.6862170087976533,540.93365
14/05/2020 at 10:49:51,738.0,38.88697505158759,1.6862170087976533,542.04156
14/05/2020 at 10:49:54,741.0,38.88697505158759,1.6862170087976533,542.8979
14/05/2020 at 10:49:57,744.0,38.88697505158759,1.6862170087976533,543.55475
14/05/2020 at 10:50:00,746.0,38.88697505158759,1.6862170087976533,544.0577
14/05/2020 at 10:50:03,749.0,38.88697505158759,1.6862170087976533,544.3937
14/05/2020 at 10:50:05,752.0,38.88697505158759,1.6862170087976533,544.433
14/05/2020 at 10:50:09,756.0,38.88697505158759,1.6862170087976533,549.2439
14/05/2020 at 10:50:13,760.0,39.1522538275271,1.6862170087976533,553.8808
14/05/2020 at 10:50:16,763.0,39.045758933194875,1.6862170087976533,553.81573
14/05/2020 at 10:50:19,766.0,38.9927037926529,1.6862170087976533,554.6308
14/05/2020 at 10:50:22,769.0,38.9927037926529,1.6862170087976533,554.8154
14/05/2020 at 10:50:25,772.0,38.9927037926529,1.6862170087976533,554.827
14/05/2020 at 10:50:28,774.0,38.88697505158759,1.6862170087976533,554.9636
14/05/2020 at 10:50:31,777.0,38.88697505158759,1.6862170087976533,555.19684
14/05/2020 at 10:50:33,780.0,38.88697505158759,1.6862170087976533,555.1592
14/05/2020 at 10:50:36,783.0,38.88697505158759,1.6862170087976533,555.02673
14/05/2020 at 10:50:39,785.0,38.88697505158759,1.6862170087976533,554.93365
14/05/2020 at 10:50:42,788.0,38.88697505158759,1.6862170087976533,554.8576
14/05/2020 at 10:50:44,791.0,38.88697505158759,1.6862170087976533,554.7722
14/05/2020 at 10:50:47,794.0,38.88697505158759,1.6862170087976533,554.7033
14/05/2020 at 10:50:50,796.0,38.88697505158759,1.6862170087976533,554.63855
14/05/2020 at 10:50:52,799.0,38.88697505158759,1.6862170087976533,554.59375
14/05/2020 at 10:50:55,802.0,38.88697505158759,1.6862170087976533,554.5322
14/05/2020 at 10:50:58,805.0,38.88697505158759,1.6862170087976533,554.4765
14/05/2020 at 10:51:01,807.0,38.88697505158759,1.6862170087976533,554.41815
14/05/2020 at 10:51:03,810.0,38.88697505158759,1.6862170087976533,554.3676
14/05/2020 at 10:51:06,813.0,38.88697505158759,1.6862170087976533,554.3254
14/05/2020 at 10:51:09,815.0,38.88697505158759,1.6862170087976533,554.2793
14/05/2020 at 10:51:11,818.0,38.88697505158759,1.6862170087976533,554.2394
14/05/2020 at 10:51:14,821.0,38.88697505158759,1.6862170087976533,554.20105
14/05/2020 at 10:51:17,824.0,38.88697505158759,1.6862170087976533,554.1688
14/05/2020 at 10:51:20,826.0,38.88697505158759,1.6862170087976533,554.12726
14/05/2020 at 10:51:22,829.0,38.88697505158759,1.6862170087976533,554.0854
14/05/2020 at 10:51:25,832.0,38.88697505158759,1.6862170087976533,554.0538
14/05/2020 at 10:51:28,834.0,38.88697505158759,1.6862170087976533,554.01996
14/05/2020 at 10:51:31,837.0,38.88697505158759,1.6862170087976533,553.99225
14/05/2020 at 10:51:33,840.0,38.88697505158759,1.6862170087976533,553.97424
14/05/2020 at 10:51:36,843.0,38.88697505158759,1.6862170087976533,553.9388
14/05/2020 at 10:51:39,845.0,38.88697505158759,1.6862170087976533,553.915
14/05/2020 at 10:51:41,848.0,38.88697505158759,1.6862170087976533,553.8953
14/05/2020 at 10:51:44,851.0,39.09894207178738,1.6862170087976533,553.45233
14/05/2020 at 10:51:47,854.0,38.9927037926529,1.6862170087976533,553.0615
14/05/2020 at 10:51:50,857.0,38.93977603552408,1.6862170087976533,553.61566
14/05/2020 at 10:51:53,860.0,38.93977603552408,1.6862170087976533,553.73645
14/05/2020 at 10:51:56,862.0,38.88697505158759,1.6862170087976533,553.7745
14/05/2020 at 10:51:59,865.0,38.88697505158759,1.6862170087976533,553.87274
14/05/2020 at 10:52:01,868.0,38.88697505158759,1.6862170087976533,553.8583
14/05/2020 at 10:52:04,871.0,38.88697505158759,1.6862170087976533,553.8528
14/05/2020 at 10:52:07,873.0,38.88697505158759,1.6862170087976533,553.8676
14/05/2020 at 10:52:10,876.0,38.88697505158759,1.6862170087976533,553.8966
14/05/2020 at 10:52:12,879.0,38.88697505158759,1.6862170087976533,553.8966
14/05/2020 at 10:52:15,882.0,38.83430023499695,1.6862170087976533,553.9133
14/05/2020 at 10:52:18,884.0,38.83430023499695,1.6862170087976533,553.9475
14/05/2020 at 10:52:20,887.0,38.83430023499695,1.6862170087976533,553.9836
14/05/2020 at 10:52:23,890.0,38.83430023499695,1.6862170087976533,553.99744
14/05/2020 at 10:52:26,893.0,38.83430023499695,1.6862170087976533,554.029
14/05/2020 at 10:52:29,895.0,38.83430023499695,1.6862170087976533,554.0622
14/05/2020 at 10:52:31,898.0,38.83430023499695,1.6862170087976533,554.09503
14/05/2020 at 10:52:34,901.0,38.83430023499695,1.6862170087976533,554.1208
14/05/2020 at 10:52:37,903.0,38.78175098423836,1.6862170087976533,554.1469
14/05/2020 at 10:52:40,906.0,38.78175098423836,1.6862170087976533,554.17206
14/05/2020 at 10:52:42,909.0,38.78175098423836,1.6862170087976533,554.13434
14/05/2020 at 10:52:45,912.0,38.78175098423836,1.6862170087976533,554.0792
14/05/2020 at 10:52:48,914.0,38.78175098423836,1.6862170087976533,554.05927
14/05/2020 at 10:52:50,917.0,38.78175098423836,1.6862170087976533,554.039
14/05/2020 at 10:52:53,920.0,38.78175098423836,1.6862170087976533,554.0119
14/05/2020 at 10:52:56,922.0,38.78175098423836,1.6862170087976533,553.96295
14/05/2020 at 10:52:58,925.0,38.78175098423836,1.6862170087976533,553.913
14/05/2020 at 10:53:01,928.0,38.78175098423836,1.6862170087976533,553.86017
14/05/2020 at 10:53:04,930.0,38.78175098423836,1.6862170087976533,553.84924
14/05/2020 at 10:53:07,933.0,38.78175098423836,1.6862170087976533,553.82635
14/05/2020 at 10:53:09,936.0,38.78175098423836,1.6862170087976533,553.8067
14/05/2020 at 10:53:12,939.0,38.78175098423836,1.6862170087976533,553.75964
14/05/2020 at 10:53:15,941.0,38.78175098423836,1.6862170087976533,553.72614
14/05/2020 at 10:53:17,944.0,38.78175098423836,1.6862170087976533,553.6917
14/05/2020 at 10:53:20,947.0,38.78175098423836,1.6862170087976533,553.6376
14/05/2020 at 10:53:23,950.0,39.09894207178738,1.6862170087976533,552.9382
14/05/2020 at 10:53:26,953.0,38.9927037926529,1.6862170087976533,552.28705
14/05/2020 at 10:53:29,956.0,38.88697505158759,1.6862170087976533,553.1263
14/05/2020 at 10:53:32,959.0,38.88697505158759,1.6862170087976533,553.37115
14/05/2020 at 10:53:35,961.0,38.88697505158759,1.6862170087976533,553.31506
14/05/2020 at 10:53:37,964.0,38.88697505158759,1.6862170087976533,553.32666
14/05/2020 at 10:53:40,967.0,38.88697505158759,1.6862170087976533,553.365
14/05/2020 at 10:53:43,970.0,38.88697505158759,1.6862170087976533,553.444
14/05/2020 at 10:53:46,972.0,38.88697505158759,1.6862170087976533,553.4623
14/05/2020 at 10:53:48,975.0,38.88697505158759,1.6862170087976533,553.4839
14/05/2020 at 10:53:51,978.0,38.88697505158759,1.6862170087976533,553.52515
14/05/2020 at 10:53:54,981.0,38.83430023499695,1.6862170087976533,553.5635
14/05/2020 at 10:53:57,983.0,38.83430023499695,1.6862170087976533,553.6063
14/05/2020 at 10:53:59,986.0,38.83430023499695,1.6862170087976533,553.6366
14/05/2020 at 10:54:02,989.0,38.83430023499695,1.6862170087976533,553.6891
14/05/2020 at 10:54:05,991.0,38.83430023499695,1.6862170087976533,553.7284
